,Network Id,Retailer LocId,Retailer Location Name,Agency #,Activation Start Date,Activation End Date,Vacation Start1,Vacation End1,Vacation Start2,Vacation End2,Vacation Start3,Vacation End3,Vacation Start4,Vacation End4,Holiday1,Holiday2,Holiday3,Holiday4,Location Address,Location City,Location Region,Location Postalcode,Location Phone,Location Email,Location Direction,Working Days,Opening Hr Day1,Opening Hr Day2,Opening Hr Day3,Opening Hr Day4,Opening Hr Day5,Opening Hr Day6,Opening Hr Day7,Opening Hrs Holiday,Lattitude,Longitude,Is Active,Last Update,Unique Key,Location Address2
,FRMRS,99333,PRESSE DES AMOGNES,6777,8-10-2015,,,,,,,,,,,,,,15 RUE THIERS,SAINT BENIN D'AZY,,58270,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:30 - 12:30,00:00 - 00:00","06:30 - 12:30,15:30 - 19:00","06:30 - 12:30,15:30 - 19:00","06:30 - 12:30,00:00 - 00:00","06:30 - 12:30,15:30 - 19:00","06:30 - 12:30,15:30 - 19:00","06:30 - 12:30,15:30 - 19:00",,"46,9998837","3,3920583",Y,01-MAR-16 10.47.59.284835000 AM,26454EB9EF0BAEF45B8BAB1A99FE0307,
,FRMRS,99341,LISSAC OPTICIEN,6068,5-1-2011,,4-1-2016,16-1-2016,,,,,,,,,,16-8-2013,28 AVENUE PASTEUR,PESSAC,,33600,,,PESSAC CENTRE RUE PASTEUR,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:30,14:30 - 19:00","09:00 - 12:30,14:30 - 19:00","09:00 - 12:30,14:30 - 19:00","09:00 - 12:30,14:30 - 19:00","09:00 - 12:30,14:30 - 19:00",,"44,80601","-0,6319616",Y,01-MAR-16 10.47.59.284835000 AM,A6741FCC12C3C4C08A65670802E1FE03,
,FRMRS,99350,TABAC PRESSE LOTO,7374,15-12-2003,,,,,,,,,,25-3-2016,,,26-12-2016,20 RUE DE LA GARE,DETTWILLER,,67490,,,ENTRE GARE ET MAIRIE,"Mon,Tue,Wed,Thu,Fri,Sat","08:30 - 12:00,00:00 - 00:00","06:30 - 12:30,14:45 - 19:00","06:30 - 12:30,14:45 - 19:00","06:30 - 12:30,14:45 - 19:00","06:30 - 12:30,14:45 - 19:00","06:30 - 12:30,14:45 - 19:00","06:30 - 12:30,14:00 - 17:00",,"48,753036","7,4664607",Y,01-MAR-16 10.47.59.284835000 AM,76A38B63C22875FD5A0CA888A51AEBCB,
,FRMRS,99368,DE RETOUR BOUTIQUE,7374,1-7-2015,,,,,,,,,,25-3-2016,,,26-12-2016,12 RUE DE BIENNE,STRASBOURG,,67000,,,FACE A LA CAF,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,12:30 - 18:30","10:00 - 18:30,00:00 - 00:00","10:00 - 18:30,00:00 - 00:00","10:00 - 18:30,00:00 - 00:00","10:00 - 18:30,00:00 - 00:00","10:00 - 18:30,00:00 - 00:00",,"48,5757775","7,7558284",Y,01-MAR-16 10.47.59.284835000 AM,259ACD34A5A122F1359A7E5FEA0BE262,
,FRMRS,99392,LE KHEDIVE TABAC LOTO PRESSE,6629,9-12-2011,,,,,,,,,,26-12-2015,,,16-8-2013,40 ROUTE NATIONAL,ANNEQUIN,,62149,,,FACE A LA MAIRIE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:00 - 12:00,00:00 - 00:00","07:00 - 12:00,14:00 - 19:00","07:00 - 12:00,14:00 - 19:00","07:00 - 12:00,00:00 - 00:00","07:00 - 12:00,14:00 - 19:00","07:00 - 12:00,14:00 - 19:00","07:00 - 12:00,14:00 - 19:00",,"50,50937","2,7262387",Y,01-MAR-16 10.47.59.284835000 AM,2699E053B3BCB5A73E8A45FC43EEEDD0,
,FRMRS,99406,VIDEO LOISIRS,7196,19-12-2003,,13-3-2016,13-3-2016,,,,,,,,,,16-8-2013,47 AVENUE EDMOND GRASSET,AYTRE,,17440,,,CENTRE VILLE EN FACE MAIRIE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","10:00 - 13:00,16:00 - 20:00","10:00 - 12:15,15:30 - 20:00","10:00 - 12:15,15:30 - 20:00","10:00 - 12:15,15:30 - 20:00","10:00 - 12:15,15:30 - 20:00","10:00 - 12:15,15:30 - 20:00","10:00 - 12:15,15:30 - 20:00",,"46,133476","-1,1140381",Y,01-MAR-16 10.47.59.284835000 AM,2ABE98AC37D27603BFACCCE960FC4B44,
,FRMRS,99422,TABAC JOURNAUX,7188,11-8-2009,,,,,,,,,,,,,,20 RUE DE LA REPUBLIQUE,RIVESALTES,,66600,,,PRES DU SPAR,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","06:00 - 12:45,00:00 - 00:00","06:00 - 12:30,15:30 - 19:30","06:00 - 12:30,15:30 - 19:30","06:00 - 12:30,15:30 - 19:30","06:00 - 12:30,15:30 - 19:30","06:00 - 12:30,15:30 - 19:30","06:00 - 12:30,15:30 - 19:30",,"42,76965","2,8742075",Y,01-MAR-16 10.47.59.284835000 AM,96E8054782D6B24602A021C9D44B7034,
,FRMRS,99449,MINUTE VAP,2542,28-9-2014,,,,,,,,,,,,,,1 GALERIE DES MARCHANDS,MEUDON-LA-FORET,,92360,,,CCIAL JOLI MAI                 AU FOND FACE AU PRESSING,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","17:00 - 19:30,00:00 - 00:00","10:00 - 19:30,00:00 - 00:00","10:00 - 19:30,00:00 - 00:00","10:00 - 19:30,00:00 - 00:00","10:00 - 19:30,00:00 - 00:00","10:00 - 19:30,00:00 - 00:00",,"48,7867896","2,2268208",Y,01-MAR-16 10.47.59.284835000 AM,D93EFE6342CC91E078AE7BC50693CEB3,CCIAL JOLI MAI
,FRMRS,99457,TORREFACTION SAINT ROCH,6483,1-10-2015,,,,,,,,,,26-12-2015,2-1-2016,,,30 RUE PONS,BANDOL,,83150,,,,"Sun,Tue,Wed,Thu,Fri,Sat","09:00 - 13:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","08:30 - 12:30,15:30 - 19:00","08:30 - 12:30,15:30 - 19:00","08:30 - 12:30,15:30 - 19:00","08:30 - 12:30,15:30 - 19:00","08:30 - 12:30,15:30 - 19:00",,"43,1355449","5,7528232",Y,01-MAR-16 10.47.59.284835000 AM,0617BD4151793B317A6CE932C85C360E,
,FRMRS,99465,PRESS TIGES,7188,2-3-2015,,,,,,,,,,1-1-2016,,,,80 AVENUE DE FLEURY,SALLES D AUDE,,11110,,,CENTRE VILLAGE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","06:00 - 12:30,00:00 - 00:00","06:00 - 12:30,15:00 - 19:30","06:00 - 12:30,15:00 - 19:30","06:00 - 12:30,15:00 - 19:30","06:00 - 12:30,15:00 - 19:30","06:00 - 12:30,15:00 - 19:30","06:00 - 12:30,15:00 - 19:30",,"43,234229","3,122238",Y,01-MAR-16 10.47.59.284835000 AM,B975DAA1033F4E43F22397CF62C7B1F8,
,FRMRS,99473,COTE JARDIN,6777,25-12-2003,,25-2-2016,1-3-2016,,,,,,,,,,,10 RUE NATIONALE,LOSNE,,21170,,,RUE PRINCIPALE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:30 - 12:00,14:00 - 19:00","08:30 - 12:00,14:00 - 19:00","08:30 - 12:00,14:00 - 19:00","08:30 - 12:00,14:00 - 19:00","08:30 - 12:00,14:00 - 19:00","08:30 - 12:00,14:00 - 19:00",,"47,098915","5,263025",Y,01-MAR-16 10.47.59.284835000 AM,15933736A0800F8FAC91EC3110791FCC,
,FRMRS,99481,KIDOULAND,6068,23-9-2011,,22-12-2015,2-1-2016,,,7-3-2016,12-3-2016,,,,,,,232 AVENUE D'EYSINES,BORDEAUX,,33200,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:00 - 12:30,15:30 - 19:00","10:00 - 12:30,15:30 - 19:00","10:00 - 12:30,15:30 - 19:00","10:00 - 12:30,15:30 - 19:00","10:00 - 12:30,15:30 - 19:00",,"44,8632","-0,6183452",Y,01-MAR-16 10.47.59.284835000 AM,BF6541609DC4D238A48F31169FB62322,
,FRMRS,99490,TABAC CADEAUX / LE ROYAL,7200,4-1-2004,,,,,,,,,,,,,,109 PLACE DE LA REPUBLIQUE,CHATEAU-RENARD,,45220,,,PLACE CENTRE VILLE,"Sun,Tue,Wed,Thu,Fri,Sat","09:00 - 12:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","07:30 - 13:00,15:00 - 19:00","07:30 - 13:00,15:00 - 19:00","07:30 - 13:00,15:00 - 19:00","07:30 - 13:00,15:00 - 19:00","08:00 - 13:00,15:00 - 19:00",,"47,932495","2,9274688",Y,01-MAR-16 10.47.59.439231000 AM,154FCB4E9140988C0EAF239BEAC85558,
,FRMRS,99503,ENVIE PAU,6068,17-5-2011,,,,,,,,,,24-12-2014,31-12-2014,,16-8-2013,5 CHEMIN DES 3 PONTS,LESCAR,,64230,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","10:00 - 12:30,14:00 - 18:30","10:00 - 12:30,14:00 - 18:30","10:00 - 12:30,14:00 - 18:30","10:00 - 12:30,14:00 - 18:30","10:00 - 12:30,14:00 - 18:30","10:00 - 12:30,14:00 - 18:30",,"43,3242635","-0,4408611",Y,01-MAR-16 10.47.59.439231000 AM,8030DA691D01DB0F04F7347044D0D4C9,
,FRMRS,99511,PRE FLEURI PRESSE CAUCRIAUVILL,7293,5-1-2004,,,,,,,,,,28-4-2015,27-8-2013,,16-8-2013,18 RUE JEAN LURCAT,LE HAVRE,,76610,,,LE HAVRE CAUCRIAUVILLE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","07:30 - 12:30,15:30 - 19:00","07:30 - 12:30,00:00 - 00:00","07:30 - 12:30,15:30 - 19:00","07:30 - 12:30,15:30 - 19:00","07:30 - 12:30,15:30 - 19:00","07:30 - 12:30,15:30 - 19:00",,"49,505806","0,1822592",Y,01-MAR-16 10.47.59.439231000 AM,8D59F795EED4E33D3FEFE66B4C91824B,
,FRMRS,99546,LA MAISON DE L'ORBIQUET,6556,22-1-2016,27-3-2016,7-2-2016,14-2-2016,,,,,,,,,,,122 RUE GRANDE,ORBEC,,14290,,,RUE PRINCIPALE,"Sun,Tue,Wed,Thu,Fri,Sat","09:00 - 13:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 13:00,15:00 - 19:00","09:00 - 13:00,00:00 - 00:00","09:00 - 13:00,15:00 - 19:00","09:00 - 13:00,15:00 - 19:00","09:00 - 13:00,15:00 - 19:00",,"49,0224346","0,4066281",Y,01-MAR-16 10.47.59.439231000 AM,95EF8FA229490336EEBA3B14F0ED395D,
,FRMRS,99562,TABAC LE TOTEM,6777,20-1-2009,,22-12-2015,3-1-2016,,,,,,,30-6-2015,,,,80 RUE DE LA REPUBLIQUE,SEURRE,,21250,,,RUE PRINCIPALE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","06:00 - 12:00,13:00 - 19:00","06:00 - 12:00,13:00 - 19:00","06:00 - 12:00,13:00 - 19:00","06:00 - 12:00,13:00 - 19:00","06:00 - 12:00,13:00 - 19:00","06:00 - 12:00,13:00 - 19:00",,"46,997868","5,1468825",Y,01-MAR-16 10.47.59.439231000 AM,4F489AA9730DC854EB53D6A3AFDF34E3,
,FRMRS,99597,LIBRAIRIE TURBAN,2216,6-1-2004,,,,,,,,,,20-11-2015,21-11-2015,22-11-2015,23-5-2015,8 RUE NEUVE / RUE DE LA POSTE,ARTEMARE,,1510,,,COTE DE LA POSTE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:00 - 12:00,00:00 - 00:00","07:00 - 12:00,00:00 - 00:00","07:00 - 12:00,14:30 - 19:30","07:00 - 12:00,14:30 - 19:30","07:00 - 12:00,14:30 - 19:30","07:00 - 12:00,14:30 - 19:30","07:00 - 12:00,14:30 - 19:30",,"45,87183","5,6911397",Y,01-MAR-16 10.47.59.439231000 AM,3CD2ABB66203550B61A38544BC351BB9,
,FRMRS,99619,LES DELICES DE NICOLAS,7439,10-4-2015,,,,,,,,,,,31-12-2015,2-1-2016,,18 AV DU COMMINGES,CUGNAUX,,31270,,,FACE AU LYCEE                  AU 18BIS,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00",,"43,5300694","1,3538941",Y,01-MAR-16 10.47.59.439231000 AM,617B3322CE15F7533B822DCD57AB73F5,
,FRMRS,99635,PLANETE SOLEIL,3018,19-1-2015,,30-11-2015,4-1-2016,,,,,,,,,,,25 BOULEVARD FELIX MARTIN,SAINT RAPHAEL,,83700,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","10:30 - 12:30,14:00 - 18:00","10:30 - 12:30,14:00 - 18:00","10:30 - 12:30,14:00 - 18:00","10:30 - 12:30,14:00 - 18:00","10:30 - 12:30,14:00 - 18:00","10:30 - 12:30,14:00 - 18:00",,"43,4236443","6,7675899",Y,01-MAR-16 10.47.59.439231000 AM,7A4CF64DB64D67A93B8F165A3FF6A26C,
,FRMRS,99643,BRICO SHOP XL,6483,23-11-2013,,,,,,,,,,,,,,22 AVENUE ADAM DE CRAPONNE,ISTRES,,13800,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","09:00 - 13:00,00:00 - 00:00","09:00 - 13:00,14:00 - 19:00","09:00 - 13:00,14:00 - 19:00","09:00 - 13:00,14:00 - 19:00","09:00 - 13:00,14:00 - 19:00","09:00 - 13:00,14:00 - 19:00","09:00 - 13:00,14:00 - 19:00",,"43,515903","4,9848986",Y,01-MAR-16 10.47.59.439231000 AM,1797754CD0FEF0D53CBA6F9A181FB041,
,FRMRS,99651,MI PIACE,7170,8-6-2010,,1-2-2016,20-2-2016,,,,,,,3-4-2015,,,16-8-2013,8 RUE STANISLAS,LONGWY-HAUT,,54400,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:00,14:30 - 19:00","09:30 - 12:00,14:30 - 19:00","09:30 - 12:00,14:30 - 19:00","09:30 - 12:00,14:30 - 19:00","09:30 - 12:00,14:30 - 19:00",,"49,523476","5,76159",Y,01-MAR-16 10.47.59.439231000 AM,AAB4D95F9AB8FCC2BCD90AF27FBED4DA,
,FRMRS,99660,PROXI SERVICE,6769,22-5-2014,,,,,,,,,,,,,,RUE JEAN MOULIN,AURILLAC,,15000,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:30 - 12:00,00:00 - 00:00","07:30 - 12:00,00:00 - 00:00","07:30 - 12:30,14:30 - 19:00","07:30 - 12:30,14:30 - 19:00","07:30 - 12:30,14:30 - 19:00","07:30 - 12:30,14:30 - 19:00","07:30 - 12:30,14:30 - 19:00",,"44,918347","2,425231",Y,01-MAR-16 10.47.59.439231000 AM,9233C05D8CA1DBCCD0A7578CACE31156,
,FRMRS,99678,EMERAUDE VISION,6629,17-2-2015,,,,,,,,,,2-1-2016,,,,112 RUE ALFRED DE VIGNY,VILLENEUVE D'ASCQ,,59650,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:00 - 13:30,14:30 - 19:00","10:00 - 13:30,14:30 - 19:00","10:00 - 13:30,14:30 - 19:00","10:00 - 13:30,14:30 - 19:00","10:00 - 13:30,14:30 - 19:00",,"50,6565795","3,1470269",Y,01-MAR-16 10.47.59.439231000 AM,948FAD57CE5A110AA04714D9115F626C,
,FRMRS,99694,DOCTEUR ORDINATEUR,6483,12-10-2015,,,,,,,,,,26-12-2015,2-1-2016,24-12-2015,31-12-2015,CHEMIN DE PATAFLOUX,CHATEAUNEUF LES MARTIGUES,,13220,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","10:00 - 18:00,00:00 - 00:00",,"43,3908985","5,1632631",Y,01-MAR-16 10.47.59.439231000 AM,D85C10DD135B9AB5CCA39145BE11C385,ZONE COMMERCIALE LES OLIVIERS
,FRMRS,99708,TABAC PRESSE DU PORT,2658,25-6-2008,,,,,,,,,,,,,,PLACE DE LA ROUBINE,VIVIERS,,7220,,,PROXIMITE ECOLE ET             BIBLIOTHEQUE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","07:00 - 12:00,15:00 - 19:00","07:00 - 12:00,15:00 - 19:00","07:00 - 12:00,15:00 - 19:00","07:00 - 12:00,15:00 - 19:00","07:00 - 12:00,15:00 - 19:00","07:00 - 12:00,15:00 - 19:00",,"44,484432","4,689487",Y,01-MAR-16 10.47.59.439231000 AM,7C10175457CCF0FE05B6831BDAC0827B,
,FRMRS,99716,PRESSING LAURENCE,7188,1-2-2004,,,,,,,,,,,,,,35 BD MONDONY,PERPIGNAN,,66100,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","08:30 - 19:00,00:00 - 00:00","08:30 - 19:00,00:00 - 00:00","08:30 - 19:00,00:00 - 00:00","08:30 - 19:00,00:00 - 00:00","08:30 - 18:00,00:00 - 00:00",,"42,684242","2,9069595",Y,01-MAR-16 10.47.59.439231000 AM,3C1324C7F583134B5AAF5161CC6A9F0B,
,FRMRS,99724,PAPETERIE MOREL SA,7153,27-1-2004,,,,,,,,,,2-1-2016,,,16-8-2013,50 ROUTE DE LYON,ROCHETOIRIN,,38110,,,RN6 ROUTE DE LYON              SORTIE DE LA TOUR DU PIN,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:00 - 12:00,14:00 - 19:00","08:00 - 12:00,14:00 - 19:00","08:00 - 12:00,14:00 - 19:00","08:00 - 12:00,14:00 - 19:00","08:00 - 12:00,14:00 - 19:00","08:30 - 12:00,14:00 - 18:00",,"45,563625","5,445339",Y,01-MAR-16 10.47.59.439231000 AM,1FC545C369875BAD39853E4F36CE0409,
,FRMRS,99732,PRESSE MERCERIE,6769,24-1-2004,,,,,,,,,,30-5-2014,2-5-2014,9-5-2014,16-8-2013,PLACE JOSEPH GARRAIT,MARSAC EN LIVRADOIS,,63940,,,VERS L'EGLISE,"Tue,Wed,Thu,Fri,Sat","07:00 - 12:30,00:00 - 00:00","07:00 - 12:30,00:00 - 00:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00",,"45,478924","3,7280903",Y,01-MAR-16 10.47.59.439231000 AM,57EFE36CBB1BD77D7FB0BE7A81E09C22,
,FRMRS,99759,LIBRAIRIE PAPETERIE,2216,27-1-2004,,,,,,,,,,7-6-2014,16-9-2014,,16-8-2013,74 RUE DE LA REPUBLIQUE,MOIRANS,,38430,,,CENTRE VILLE,"Sun,Tue,Wed,Thu,Fri,Sat","06:30 - 12:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","06:30 - 12:30,15:00 - 19:00","06:30 - 12:30,15:00 - 19:00","06:30 - 12:30,15:00 - 19:00","06:30 - 12:30,15:00 - 19:00","06:30 - 12:30,15:00 - 19:00",,"45,3268","5,5648317",Y,01-MAR-16 10.47.59.439231000 AM,814418D9FCFCBCA70914DB43A1E2B654,
,FRMRS,99767,FAMILY DISCOUNT,5118,1-12-2015,,,,,,,,,,,,,,10 RUE BOUCICAUT,TINQUEUX,,51430,,,A COTE DE CITROEN,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:30 - 12:00,13:30 - 19:00","09:30 - 12:00,13:30 - 19:00","09:30 - 12:00,13:30 - 19:00","09:30 - 12:00,13:30 - 19:00","09:30 - 12:00,13:30 - 19:00","09:30 - 19:00,00:00 - 00:00",,"49,2525754","3,9810419",Y,01-MAR-16 10.47.59.439231000 AM,0E8A0FC52E0BC3C4E6F8C572632C59B2,
,FRMRS,99775,TOTAL ACCES,6629,4-9-2013,,,,,,,,,,,,,,16 BIS ROUTE DE BAPAUME,RAILLENCOURT SUR OLLE,,59554,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:00 - 20:00,00:00 - 00:00","07:00 - 20:30,00:00 - 00:00","07:00 - 20:30,00:00 - 00:00","07:00 - 20:30,00:00 - 00:00","07:00 - 20:30,00:00 - 00:00","07:00 - 20:30,00:00 - 00:00","07:00 - 20:30,00:00 - 00:00",,"50,176422","3,2047758",Y,01-MAR-16 10.47.59.439231000 AM,A86E1110E720D8479929D4E62BC3D8F8,
,FRMRS,99783,LA TROCANTE,2542,9-9-2013,,,,,,,,,,,,,,80 AVENUE DE LA LIBERATION,RIS ORANGIS,,91130,,,,"Sun,Tue,Wed,Thu,Fri,Sat","10:00 - 12:00,14:00 - 19:00","00:00 - 00:00,00:00 - 00:00","10:00 - 12:00,14:00 - 19:00","10:00 - 12:00,14:00 - 19:00","10:00 - 12:00,14:00 - 19:00","10:00 - 12:00,14:00 - 19:00","10:00 - 12:00,14:00 - 19:00",,"48,645664","2,410451",Y,01-MAR-16 10.47.59.439231000 AM,AEF38606222885D5E2A6C10B77CE8998,
,FRMRS,99805,DU FIL A LA CORBEILLE,7200,1-2-2004,,,,,,,,,,15-5-2015,16-5-2015,,,2 RUE DE LA REPUBLIQUE,LES AIX D'ANGILLON,,18220,,,FACE A LA MAIRIE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,15:00 - 19:00","09:00 - 12:00,00:00 - 00:00",,"47,197433","2,5709622",Y,01-MAR-16 10.47.59.439231000 AM,84311230153CDDEC7B15690779E96AD0,
,FRMRS,99813,VERT TIGE,7374,14-8-2013,,23-1-2016,31-1-2016,,,,,,,25-3-2016,,,26-12-2016,37 RUE DE LOGELBACH,COLMAR,,68000,,,CONTRE LA PLACE ST JOSEPH,"Sun,Tue,Wed,Thu,Fri,Sat","10:00 - 12:30,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 17:30,00:00 - 00:00",,"48,081722","7,348028",Y,01-MAR-16 10.47.59.439231000 AM,A106A3210BAE064FBE8AF6FCB2679D86,
,FRMRS,99848,PYLOU CIGARETTES ELECTRONIQUES,7188,4-12-2014,,,,,,,,,,,,,,7 RUE REPUBLIQUE,THUIR,,66300,,,CENTRE VILLE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:00,14:00 - 18:30","09:30 - 12:00,14:00 - 18:30","09:30 - 12:00,14:00 - 18:30","09:30 - 12:00,14:00 - 18:30","09:30 - 12:00,14:00 - 18:30",,"42,6330237","2,7563794",Y,01-MAR-16 10.47.59.439231000 AM,84D55F7DE9112EFFAB4AB9482AA8C675,
,FRMRS,99864,ACTIMOMES,6629,2-2-2004,,,,,,,,,,19-12-2015,,,16-8-2013,273 AVENUE DE DUNKERQUE,LOMME,,59160,,,A L ENTREE DE LILLE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:00 - 12:30,14:30 - 19:00","10:00 - 12:30,14:30 - 19:00","10:00 - 12:30,14:30 - 19:00","10:00 - 12:30,14:30 - 19:00","10:00 - 12:30,14:30 - 19:00",,"50,638138","3,022877",Y,01-MAR-16 10.47.59.439231000 AM,1635AF8DDB1C037747775C3B6338C0E8,
,FRMRS,99872,L'HIPPOCAMPE,7293,5-12-2015,,,,,,,,,,,,,,46 RUE FELIX FAURE,OCTEVILLE SUR MER,,76930,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","07:00 - 19:45,00:00 - 00:00","07:00 - 19:45,00:00 - 00:00","07:00 - 19:45,00:00 - 00:00","07:00 - 19:45,00:00 - 00:00","07:00 - 19:45,00:00 - 00:00",,"49,5540492","0,1153082",Y,01-MAR-16 10.47.59.439231000 AM,6B93921F353EF0222D2F8FDF95581EE6,
,FRMRS,99899,INTERCAVES,5118,3-7-2015,,,,,,,,,,,,,,"CTRE CCIAL VILLEVERT AUNETTE,",SENLIS,,60300,,,PRES DE MIDAS,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,14:00 - 19:30","10:30 - 13:00,15:00 - 19:30","10:30 - 13:00,15:00 - 19:30","10:30 - 13:00,15:00 - 19:30","10:30 - 13:00,15:00 - 19:30","10:30 - 13:00,14:00 - 19:00",,"49,2219337","2,5894242",Y,01-MAR-16 10.47.59.439231000 AM,AE41A16FFAE02C06417A63FF722BC4A6,2003 AVENUE DU POTEAU
,GBDDS,001MKC,Doddle - Milton Keynes,,30-8-2014,,,,,,,,,,,,,,Doddle - Milton Keynes 202 Elder Gate,Milton Keynes,,MK9 1GW,info@doddle.it,,Come out of the station and turn left. Carry on and we are just the other side of the taxi parking. Look out for the big purple sign,,10:00 - 16:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,10:00 - 17:00,10:00 - 16:00,"52,0353828311","-0,7740772202",Y,23-JUL-15 08.36.14.667468000 AM,C11247EC23DEFDE1E7DCBD05A185035D,
,GBDDS,002CHM,Doddle - Chelmsford,,30-8-2014,,,,,,,,,,,,,,Doddle - Chelmsford 27 Viaduct Road,Chelmsford,,CM1 1AJ,info@doddle.it,,"Opposite the bus station, next to The Ale House",,10:00 - 16:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,09:00 - 17:00,10:00 - 16:00,"51,7360118697","0,4673586194",Y,23-JUL-15 08.36.14.667468000 AM,941CA6AA41E5E16B4B81C0DA6AF081FF,
,GBDDS,003TBR,Doddle - Three Bridges,,27-10-2014,,,,,,,,,,,,,,"Doddle - Three Bridges Unit 2, Three Bridges Station Haslett Avenue",Crawley,,RH10 1TQ,info@doddle.it,,"Just inside the station; as you walk towards the ticket barriers, opposite the bike racks",,10:00 - 16:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,09:00 - 17:00,10:00 - 16:00,"51,1176505033","-0,16117506",Y,23-JUL-15 08.36.14.667468000 AM,41DE662D206FB56A11CE59D9449206EE,
